			O1				O2				O3			
258	1	7	561.91	76.91	559.10	77.63	562.32	78.22	559.50	79.02	561.97	77.37	559.21	78.12
259	1	7	561.68	75.64	558.78	76.36	561.98	76.97	559.04	77.85	561.70	76.18	558.84	76.92
260	1	7	561.31	74.52	558.53	75.21	561.86	75.76	558.66	76.68	561.45	74.97	558.53	75.71
261	1	7	560.97	73.08	558.19	74.00	561.53	74.79	558.48	75.43	561.14	73.70	558.26	74.54
262	1	7	560.48	71.74	557.78	72.75	561.11	73.20	558.25	74.20	560.70	72.29	557.87	73.32
263	1	7	559.92	70.44	557.36	71.63	560.67	71.71	557.76	73.10	560.33	71.24	557.51	72.10
264	1	7	559.18	68.91	556.70	70.55	560.16	70.68	557.37	71.93	559.54	69.39	557.05	70.95
265	1	7	558.46	67.77	556.04	69.78	559.44	69.07	556.75	70.85	558.74	68.10	556.28	70.01
266	1	7	557.58	66.74	555.20	68.92	558.61	67.55	555.95	69.89	557.95	66.97	555.45	69.11
267	1	7	556.92	65.94	554.37	67.94	557.71	66.49	555.08	68.97	557.01	65.83	554.56	68.16
268	1	7	556.02	64.81	553.58	67.01	556.84	65.56	554.29	68.00	555.75	64.74	553.69	67.25
269	1	7	555.02	63.85	552.86	66.26	555.92	64.79	553.50	67.07	555.10	64.32	552.88	66.34
270	1	7	553.96	63.02	551.93	65.40	554.87	63.66	552.64	66.10	554.38	63.45	552.03	65.40
271	1	7	553.37	62.52	551.10	64.55	554.10	63.08	551.77	65.23	553.64	62.29	551.19	64.70
272	1	7	552.82	61.84	550.29	63.53	553.36	62.44	550.87	64.27	552.79	61.39	550.22	63.86
273	1	7	552.15	60.60	549.52	62.56	552.70	61.26	550.03	63.36	552.27	60.81	549.45	62.94
274	1	7	551.14	59.37	548.69	61.66	551.87	59.93	549.20	62.49	551.53	59.87	548.75	61.91
275	1	7	550.37	58.55	547.89	60.69	550.96	58.93	548.31	61.57	550.62	58.69	547.95	60.91
276	1	7	549.45	57.49	547.02	59.79	550.26	58.41	547.54	60.63	549.76	57.60	547.12	60.02
277	1	7	548.80	56.75	546.16	58.86	549.37	57.27	546.67	59.73	548.87	56.68	546.29	59.10
278	1	7	548.35	56.24	545.58	57.75	548.75	56.50	545.86	58.74	548.21	56.00	545.46	58.12
279	1	7	547.53	54.92	544.90	56.71	548.02	55.75	545.21	57.66	547.68	55.32	544.75	57.06
280	1	8	587.76	138.23	584.88	138.78	587.90	138.27	585.02	139.14	587.66	138.27	584.93	138.95
281	1	9	579.66	148.25	579.33	142.75	579.58	149.22	579.40	142.84	579.40	148.76	578.75	142.49
282	1	9	578.74	148.28	578.50	142.81	578.44	149.21	578.21	142.90	578.35	148.83	577.76	142.62
283	1	9	577.83	148.38	577.55	142.79	577.33	149.25	576.93	143.00	577.10	148.93	576.43	142.78
284	1	9	577.21	148.48	576.33	142.75	576.60	149.31	576.04	143.03	576.37	149.00	575.22	142.99
285	1	9	576.91	148.55	575.03	142.96	576.35	149.35	574.81	143.04	576.26	149.00	574.05	143.34
286	1	9	576.30	148.69	573.89	143.34	575.91	149.45	573.59	143.37	575.71	149.12	572.90	143.88
287	1	9	575.42	149.01	572.78	143.81	575.08	149.79	572.47	143.76	574.35	149.74	571.76	144.45
288	1	9	574.33	149.57	571.61	144.36	574.38	150.08	571.31	144.34	573.02	150.50	570.65	144.89
289	1	9	573.20	150.22	570.48	144.91	573.56	150.39	570.31	145.00	571.93	151.01	569.48	145.39
290	1	9	572.02	150.88	569.37	145.48	572.25	151.04	569.24	145.71	570.86	151.44	568.39	145.95
291	1	9	570.81	151.51	568.25	146.04	570.66	151.91	568.11	146.31	569.67	151.88	567.26	146.58
292	1	9	569.62	152.07	567.09	146.60	569.32	152.61	566.99	146.79	568.42	152.33	566.17	147.09
293	1	9	568.49	152.57	565.96	147.13	568.41	152.99	565.86	147.24	567.49	152.72	565.05	147.56
294	1	9	567.45	153.03	564.92	147.61	567.41	153.35	564.69	147.70	566.34	153.30	563.81	148.11
295	1	9	566.28	153.58	563.74	148.15	566.09	154.02	563.47	148.22	565.31	153.84	562.75	148.60
296	1	9	565.18	154.10	562.60	148.69	565.10	154.60	562.36	148.71	564.11	154.45	561.58	149.16
297	1	9	564.13	154.60	561.50	149.27	564.28	154.95	561.25	149.28	562.87	155.06	560.49	149.69
298	1	9	562.98	155.12	560.39	149.89	562.96	155.55	560.15	149.92	561.68	155.55	559.30	150.26
299	1	9	561.85	155.62	559.36	150.45	561.65	156.28	559.12	150.51	560.81	155.88	558.18	150.78
300	1	9	560.54	156.20	558.21	151.01	560.46	156.73	557.93	151.12	559.80	156.38	557.08	151.27
301	1	9	559.28	156.76	557.05	151.47	559.45	157.04	556.87	151.62	558.47	157.25	555.92	151.74
302	1	9	558.14	157.28	555.86	151.89	558.22	157.57	555.72	152.13	557.04	158.05	554.76	152.20
303	1	9	556.88	157.91	554.63	152.38	556.68	158.34	554.58	152.61	555.47	158.57	553.60	152.68
304	1	9	555.41	158.61	553.56	152.89	554.60	159.14	553.37	153.08	553.88	158.93	552.45	153.10
305	1	9	553.51	158.98	552.36	153.42	553.15	159.26	552.24	153.49	552.24	159.14	551.22	153.49
306	1	9	551.82	159.09	551.22	153.72	551.59	159.25	551.03	153.84	550.99	159.23	550.48	153.65
307	1	9	550.24	159.18	550.01	153.83	550.22	159.34	549.76	153.90	549.93	159.28	549.63	153.72
308	1	9	548.78	159.28	548.65	153.82	548.94	159.50	548.49	153.98	548.81	159.36	548.61	153.74
309	1	9	547.67	159.37	547.43	153.80	547.66	159.62	547.54	154.00	547.69	159.46	547.38	153.72
310	1	9	546.73	159.47	546.16	153.84	547.58	159.64	546.28	154.01	546.96	159.54	546.13	153.84
311	1	9	546.06	159.56	544.94	154.00	546.78	159.73	545.07	154.30	545.81	159.72	544.92	153.97
312	1	9	545.36	159.68	543.71	154.34	545.21	160.32	543.84	154.62	545.44	159.80	543.67	154.17
313	1	9	544.58	159.87	542.56	154.78	543.87	160.64	542.63	154.86	544.80	159.96	542.49	154.58
314	1	9	543.71	160.13	541.46	155.23	543.32	160.76	541.39	155.07	543.82	160.31	541.31	155.04
315	1	9	542.63	160.56	540.33	155.70	543.28	160.53	540.19	155.54	542.91	160.75	540.14	155.57
316	1	9	541.41	161.19	539.07	156.25	542.13	161.06	539.10	156.14	541.86	161.34	539.05	156.17
317	1	9	540.38	161.74	537.93	156.75	540.70	162.06	538.01	156.66	540.64	162.01	537.94	156.73
318	1	9	539.47	162.19	536.87	157.25	539.66	162.82	536.87	157.15	539.51	162.61	536.78	157.23
319	1	9	538.53	162.67	535.79	157.79	538.66	163.37	535.78	157.69	538.50	163.19	535.69	157.72
320	1	9	537.40	163.31	534.61	158.44	537.36	164.03	534.60	158.32	537.50	163.78	534.55	158.31
321	1	9	536.32	163.96	533.52	159.07	536.37	164.53	533.52	158.89	536.47	164.36	533.50	158.95
322	1	9	535.36	164.52	532.47	159.71	535.63	164.76	532.42	159.52	535.40	164.89	532.45	159.61
323	1	9	534.39	165.02	531.41	160.40	534.69	165.11	531.40	160.20	534.47	165.30	531.38	160.27
324	1	9	533.43	165.54	530.44	161.02	533.51	165.86	530.32	160.91	533.51	165.74	530.38	161.01
325	1	9	532.33	166.25	529.37	161.70	532.50	166.53	529.27	161.52	532.31	166.44	529.35	161.65
326	1	9	531.11	167.08	528.21	162.39	531.62	167.09	528.22	162.14	531.18	167.16	528.28	162.24
327	1	9	529.92	167.91	527.13	163.03	530.52	167.88	527.14	162.81	530.04	167.92	527.17	162.84
328	1	9	528.84	168.61	526.11	163.63	529.29	168.83	526.02	163.42	529.00	168.60	526.06	163.44
329	1	9	527.68	169.25	524.98	164.29	528.27	169.59	524.98	164.00	527.89	169.23	524.95	164.09
330	1	10	517.05	173.94	515.06	169.04	517.44	174.55	515.27	168.74	516.83	174.49	514.96	168.72
331	1	10	515.97	174.40	514.06	169.40	516.25	175.03	514.13	169.17	515.66	174.84	513.76	169.15
332	1	10	514.74	174.86	512.94	169.80	515.50	175.25	513.04	169.79	514.53	175.17	512.61	169.61
333	1	10	513.58	175.24	511.77	170.25	513.63	175.87	511.88	170.25	513.35	175.51	511.56	170.01
334	1	10	512.49	175.61	510.57	170.75	512.17	176.28	510.64	170.58	512.47	175.79	510.72	170.27
335	1	10	511.26	176.04	509.40	171.26	511.58	176.44	509.50	170.98	511.80	176.01	509.60	170.69
336	1	10	510.00	176.47	508.34	171.70	510.55	176.78	508.38	171.55	510.65	176.40	508.48	171.30
337	1	10	508.97	176.79	507.45	172.01	508.62	177.28	507.30	171.98	508.96	176.97	507.33	171.76
338	1	10	507.74	177.14	506.33	172.37	507.96	177.44	506.49	172.18	507.97	177.27	506.51	171.99
339	1	10	506.61	177.47	505.21	172.71	507.13	177.78	505.73	172.33	506.60	177.61	505.40	172.27
340	1	10	505.40	177.81	504.04	173.06	505.57	178.21	504.64	172.49	505.37	177.84	504.26	172.54
341	1	10	504.18	178.13	502.91	173.39	504.87	178.36	503.39	172.69	504.21	178.05	503.09	172.83
342	1	11	489.08	177.03	490.89	172.98	488.51	177.12	490.71	172.56	488.65	176.93	490.40	172.63
343	1	11	487.83	176.53	489.75	172.40	487.75	176.70	489.80	172.16	487.57	176.43	489.47	172.26
344	1	11	486.66	176.01	488.65	171.86	486.85	176.41	489.06	171.77	486.56	175.93	488.58	171.84
345	1	11	485.52	175.45	487.58	171.33	485.48	175.63	487.93	171.19	485.74	175.55	487.84	171.44
346	1	11	484.43	174.90	486.58	170.81	484.88	175.24	486.76	170.73	484.54	175.00	486.70	170.79
347	1	11	483.25	174.27	485.51	170.22	483.76	174.71	485.60	170.33	483.39	174.44	485.64	170.20
348	1	11	482.32	173.74	484.69	169.73	482.20	173.88	484.78	169.90	482.17	173.79	484.51	169.57
349	1	11	481.28	173.16	483.75	169.13	481.29	173.29	483.85	169.28	481.06	173.15	483.45	168.98
350	1	11	480.25	172.56	482.78	168.49	480.44	172.77	482.84	168.66	479.89	172.44	482.34	168.36
351	1	11	479.18	171.93	481.78	167.83	479.41	172.18	481.74	168.04	478.98	171.85	481.51	167.87
352	1	11	478.06	171.20	480.84	167.20	478.21	171.51	480.67	167.39	477.93	171.10	480.52	167.27
353	1	11	476.82	170.23	479.72	166.43	477.06	170.85	479.67	166.74	476.95	170.38	479.61	166.67
354	1	11	475.91	169.45	478.85	165.81	475.65	169.85	478.74	166.11	476.16	169.79	478.90	166.16
355	1	11	475.13	168.74	478.05	165.22	474.75	168.87	477.89	165.48	475.19	169.08	478.07	165.49
356	1	11	474.24	167.91	477.13	164.52	474.24	168.38	477.33	164.99	474.16	168.31	477.22	164.71
357	1	11	473.37	167.11	476.27	163.83	473.59	167.88	476.81	164.45	473.11	167.46	476.42	163.93
358	1	11	472.59	166.41	475.55	163.18	472.40	166.90	475.96	163.47	472.27	166.67	475.72	163.22
359	1	11	471.75	165.67	474.79	162.44	471.39	165.74	475.11	162.55	471.30	165.64	474.82	162.31
360	1	11	470.87	164.91	473.84	161.52	470.76	164.86	474.26	161.71	470.50	164.72	473.91	161.43
361	1	11	470.06	164.22	472.92	160.74	470.12	164.16	473.31	160.79	469.82	163.99	473.04	160.61
362	1	11	469.13	163.46	471.89	159.92	469.34	163.50	472.64	160.06	469.09	163.32	472.12	159.77
363	1	11	468.25	162.79	470.95	159.20	468.83	163.11	471.83	159.20	468.18	162.60	471.12	158.90
364	1	11	467.25	162.08	469.99	158.44	468.04	162.56	470.78	158.40	467.26	161.95	470.17	158.10
365	1	11	466.12	161.29	468.96	157.58	467.03	161.94	469.73	157.75	466.26	161.27	469.24	157.34
366	1	11	465.06	160.56	468.03	156.78	465.83	161.07	468.69	157.11	465.15	160.44	468.28	156.57
367	1	11	464.04	159.83	467.13	155.98	464.84	160.32	467.72	156.38	464.13	159.59	467.32	155.79
368	1	11	462.98	159.05	466.19	155.14	463.55	159.45	466.68	155.55	463.16	158.74	466.35	155.00
369	1	11	462.02	158.33	465.34	154.36	462.25	158.28	465.75	154.76	462.10	157.80	465.29	154.12
370	1	11	461.01	157.58	464.48	153.55	461.57	157.60	464.84	153.86	461.17	156.93	464.39	153.37
371	1	11	459.93	156.72	463.59	152.68	460.75	157.04	463.98	152.99	460.14	155.89	463.34	152.48
372	1	11	458.85	155.76	462.72	151.79	459.29	156.06	463.12	152.11	459.29	155.04	462.39	151.66
373	1	11	458.02	154.94	461.88	150.98	458.25	154.75	462.27	151.19	458.60	154.40	461.58	150.96
374	1	11	457.43	154.32	460.84	150.18	457.88	154.38	461.38	150.30	457.68	153.65	460.61	150.11
375	1	11	456.73	153.59	459.78	149.54	457.22	153.85	460.41	149.57	456.77	152.95	459.64	149.28
376	1	11	455.67	152.64	458.73	148.83	456.10	152.89	459.36	148.88	455.81	152.26	458.67	148.50
377	1	11	454.64	151.84	457.87	148.05	455.24	152.06	458.33	148.10	454.66	151.48	457.70	147.64
378	1	11	453.76	151.19	457.19	147.35	454.09	151.28	457.46	147.28	453.81	150.88	457.00	147.00
379	1	11	452.59	150.26	456.27	146.37	452.96	150.56	456.58	146.31	452.62	149.95	456.09	146.14
380	1	11	451.64	149.33	455.40	145.53	451.97	149.67	455.63	145.57	451.45	148.56	455.13	145.28
381	1	11	450.76	148.33	454.48	144.75	450.84	148.40	454.63	144.75	450.94	147.82	454.39	144.62
382	1	11	450.01	147.32	453.47	143.91	450.27	147.85	453.74	143.90	450.54	147.31	453.59	143.93
383	1	11	449.46	146.71	452.57	143.14	449.47	147.10	452.77	143.15	449.73	146.59	452.55	143.05
384	1	11	448.59	145.99	451.53	142.25	448.65	146.39	451.80	142.38	448.67	145.82	451.45	142.13
385	1	11	447.73	145.39	450.58	141.46	447.63	145.61	450.83	141.60	447.60	145.11	450.46	141.30
386	1	11	446.96	144.90	449.67	140.77	446.72	144.87	449.82	140.81	446.57	144.39	449.47	140.49
387	1	11	446.04	144.34	448.52	140.04	445.63	144.09	448.98	140.09	445.74	143.82	448.43	139.71
388	1	11	445.11	143.80	447.46	139.47	445.49	144.02	447.96	139.38	444.96	143.32	447.34	139.15
389	1	11	444.04	143.19	446.31	138.90	444.77	143.55	446.76	138.92	443.95	142.70	446.26	138.56
390	1	11	443.03	142.61	445.24	138.36	443.60	142.83	445.60	138.54	442.86	142.10	445.09	137.90
391	1	11	441.99	142.05	444.13	137.77	442.07	142.14	444.56	137.79	441.89	141.62	444.04	137.33
392	1	11	440.95	141.57	443.06	137.16	441.50	141.91	443.47	137.22	440.89	141.14	442.94	136.77
393	1	12	496.52	186.04	493.81	185.17	496.41	185.73	493.69	185.25	496.41	185.85	493.64	185.14
394	1	12	496.09	187.15	493.48	186.17	496.15	187.02	493.45	186.09	496.07	187.10	493.32	186.18
395	1	12	495.73	188.12	493.08	187.35	495.86	187.87	493.07	187.31	495.81	188.10	492.93	187.46
396	1	12	495.49	188.99	492.85	188.52	495.58	189.09	492.92	188.57	495.67	189.07	492.68	188.62
397	1	12	495.28	190.00	492.76	189.77	495.35	190.28	492.68	189.77	495.54	190.15	492.52	189.87
398	1	12	495.10	191.19	492.75	191.04	495.12	191.31	492.54	191.04	495.44	191.20	492.45	191.08
399	1	12	494.94	192.42	492.75	192.28	494.99	192.25	492.52	192.28	495.37	192.35	492.46	192.35
400	1	12	494.81	193.51	492.75	193.56	495.02	193.37	492.52	193.51	495.35	193.70	492.41	193.62
401	1	12	494.87	194.65	492.75	194.79	495.17	194.60	492.53	194.73	495.39	194.76	492.36	194.82
402	1	12	495.05	195.93	492.75	196.03	495.30	195.96	492.52	196.05	495.44	196.09	492.40	196.16
403	1	12	495.15	197.25	492.75	197.30	495.42	197.26	492.50	197.28	495.45	197.34	492.44	197.38
404	1	12	495.20	198.47	492.75	198.54	495.42	198.50	492.55	198.52	495.45	198.61	492.46	198.60
405	1	12	495.26	199.73	492.76	199.77	495.31	199.87	492.65	199.77	495.44	200.02	492.40	199.87
406	1	12	495.34	201.18	492.66	201.10	495.23	201.51	492.37	201.00	495.42	201.30	492.28	201.14
407	1	12	495.40	202.54	492.51	202.34	495.23	202.75	492.02	202.17	495.39	202.41	492.22	202.30
408	1	12	495.36	203.92	492.33	203.55	495.06	203.67	491.83	203.43	495.33	203.78	492.18	203.60
409	1	12	495.22	205.20	492.15	204.78	494.95	204.47	491.88	204.66	495.23	205.19	492.08	204.83
410	1	12	495.05	206.48	491.97	206.03	494.96	206.09	491.99	205.88	495.00	206.84	491.84	206.12
411	1	13	484.26	213.75	485.13	210.75	484.07	213.58	485.18	210.82	484.29	213.47	485.10	210.27
412	1	13	483.00	213.48	484.14	210.31	483.05	213.27	484.00	210.33	482.89	213.10	483.90	209.91
413	1	13	481.67	213.07	483.02	209.79	481.83	212.86	483.10	209.97	481.81	212.86	482.96	209.50
414	1	13	480.56	212.60	481.82	209.32	480.82	212.55	482.00	209.30	480.54	212.49	481.80	209.02
415	1	13	479.39	212.05	480.62	208.98	480.04	212.35	480.79	209.07	479.30	212.01	480.64	208.60
416	1	13	478.21	211.50	479.60	208.55	478.05	211.64	479.76	208.64	478.06	211.46	479.48	208.16
417	1	13	477.18	211.10	478.50	207.97	477.30	211.24	478.68	208.03	476.97	210.96	478.35	207.71
418	1	13	476.10	210.78	477.36	207.41	476.54	210.93	477.49	207.62	475.96	210.52	477.18	207.27
419	1	13	474.68	210.29	476.23	206.90	474.94	210.46	476.30	207.27	474.91	210.14	475.96	206.84
420	1	13	473.74	209.76	475.07	206.52	473.67	209.74	475.17	206.83	473.84	209.87	474.84	206.44
421	1	13	473.06	209.37	473.81	206.25	473.02	209.40	474.03	206.29	472.50	209.51	473.61	206.04
422	1	13	472.35	209.09	472.56	206.10	472.34	209.15	472.79	206.08	471.55	209.19	472.39	205.71
423	1	13	471.17	209.00	471.31	206.03	471.39	208.90	471.57	205.99	470.71	208.98	471.20	205.48
424	1	13	469.19	209.01	470.15	205.70	470.01	208.78	470.29	205.86	468.87	208.77	469.93	205.20
425	1	13	467.32	208.15	469.24	205.23	467.22	208.00	469.21	205.29	467.51	208.22	469.26	204.92
426	1	13	466.52	207.59	468.16	204.62	466.57	207.50	468.05	204.70	466.42	207.65	468.17	204.27
427	1	13	465.69	207.19	467.07	204.07	465.74	207.09	466.94	204.21	465.51	207.17	467.09	203.80
428	1	13	464.47	206.69	465.92	203.54	464.46	206.57	465.79	203.68	464.49	206.60	465.90	203.35
429	1	13	463.25	206.11	464.80	202.99	463.53	206.17	464.69	203.18	463.58	206.15	464.74	202.95
430	1	13	462.39	205.73	463.69	202.45	462.61	205.77	463.44	202.88	462.47	205.73	463.56	202.55
431	1	13	461.50	205.40	462.43	202.08	461.29	205.28	462.20	202.58	461.10	205.23	462.32	202.11
432	1	13	460.01	204.91	461.25	201.74	459.97	204.75	461.06	202.18	459.69	204.68	461.24	201.57
433	1	13	458.57	204.30	460.18	201.18	458.72	204.27	460.08	201.61	458.48	204.17	460.10	200.90
434	1	13	457.40	203.69	459.00	200.58	457.71	203.90	459.02	200.99	457.41	203.71	459.06	200.33
435	1	13	456.46	203.20	457.96	200.08	456.43	203.36	457.93	200.43	456.27	203.17	457.91	199.76
436	1	13	455.35	202.67	456.82	199.55	455.19	202.66	456.76	199.83	455.20	202.63	456.74	199.27
437	1	13	454.20	202.10	455.69	199.03	454.27	202.10	455.63	199.32	454.06	202.00	455.64	198.85
438	1	13	453.14	201.52	454.53	198.54	453.12	201.46	454.52	198.82	452.83	201.27	454.48	198.29
439	1	13	452.09	200.98	453.36	198.08	451.94	200.87	453.46	198.15	451.84	200.71	453.35	197.71
440	1	13	451.03	200.48	452.20	197.62	451.49	200.63	452.26	197.77	451.04	200.36	452.22	197.18
441	1	13	449.96	200.09	451.00	197.09	450.17	200.13	451.07	197.44	450.05	200.07	451.02	196.74
442	1	13	448.95	199.86	449.85	196.63	448.99	199.86	449.92	196.98	448.95	199.78	449.86	196.40
443	1	13	447.78	199.65	448.73	196.23	447.75	199.38	448.70	196.63	447.73	199.46	448.66	196.07
444	1	13	446.36	199.30	447.45	195.81	446.58	198.94	447.56	196.16	446.43	199.10	447.47	195.72
445	1	13	445.19	198.92	446.34	195.48	445.50	198.78	446.41	195.68	445.18	198.72	446.29	195.31
446	1	13	444.07	198.46	445.12	195.16	444.22	198.36	445.20	195.31	444.07	198.40	445.09	194.91
447	1	13	442.98	198.07	443.91	194.80	443.24	198.01	443.98	194.99	443.05	198.12	443.91	194.59
448	1	13	441.82	197.81	442.71	194.41	442.18	197.74	442.81	194.74	441.99	197.85	442.74	194.34
449	1	13	440.68	197.59	441.57	194.06	440.94	197.45	441.54	194.56	440.66	197.54	441.38	194.07
450	1	13	439.21	197.20	440.25	193.73	439.72	197.09	440.27	194.35	439.24	197.25	440.28	193.78
451	1	13	438.11	196.79	439.03	193.48	438.30	196.84	439.10	194.05	437.68	196.74	439.07	193.30
452	1	13	437.11	196.42	437.89	193.27	436.95	196.41	437.89	193.65	436.84	196.40	437.93	192.94
453	1	13	435.90	196.06	436.66	193.00	435.93	196.10	436.73	193.23	435.87	196.02	436.71	192.68
454	1	13	434.61	195.77	435.38	192.65	434.87	195.83	435.51	192.99	434.72	195.67	435.40	192.44
455	1	13	433.36	195.51	434.19	192.31	433.48	195.45	434.31	192.69	433.56	195.40	434.20	192.20
456	1	13	432.04	195.15	432.98	192.01	432.26	195.09	433.09	192.33	432.33	195.18	433.04	191.93
457	1	13	430.92	194.73	431.81	191.75	431.14	194.72	431.85	192.03	430.78	194.85	431.75	191.60
458	1	13	429.72	194.28	430.59	191.44	430.06	194.37	430.67	191.82	429.63	194.45	430.51	191.28
459	1	13	428.55	193.91	429.42	191.08	428.57	194.00	429.49	191.35	428.53	194.13	429.37	190.98
460	1	13	427.36	193.60	428.22	190.66	427.59	193.81	428.36	190.88	427.21	193.78	428.12	190.64
461	1	13	426.16	193.30	426.99	190.27	426.16	193.46	427.17	190.52	425.89	193.35	426.99	190.29
462	1	13	425.01	193.01	425.82	189.98	425.08	193.07	425.98	190.12	424.64	192.88	425.78	189.85
463	1	13	423.62	192.56	424.59	189.67	423.87	192.69	424.74	189.78	423.46	192.41	424.60	189.42
464	1	13	422.32	192.05	423.42	189.28	422.34	192.27	423.61	189.30	422.24	191.94	423.38	188.96
465	1	13	421.12	191.55	422.27	188.80	421.25	191.78	422.42	188.87	421.10	191.52	422.27	188.51
466	1	13	419.81	191.07	421.12	188.21	420.03	191.15	421.25	188.44	419.94	191.10	421.16	188.04
467	1	13	418.70	190.69	420.29	187.67	418.69	190.69	420.18	187.76	418.65	190.60	419.96	187.52
468	1	13	417.72	190.26	419.21	187.05	417.89	190.29	419.09	187.24	417.54	190.11	418.87	187.08
469	1	13	416.67	189.73	418.09	186.60	416.51	189.81	417.92	186.74	416.15	189.40	417.68	186.55
470	1	13	415.39	189.05	416.88	186.11	414.80	189.00	416.89	186.05	415.18	188.86	416.92	186.07
471	1	13	414.12	188.35	415.78	185.50	414.12	188.49	415.79	185.45	414.16	188.27	415.91	185.41
472	1	13	413.17	187.82	414.67	184.90	413.23	187.91	414.60	184.98	413.14	187.66	414.84	184.76
473	1	13	411.97	187.18	413.57	184.33	411.58	186.92	413.55	184.32	412.03	187.00	413.72	184.11
474	1	13	410.67	186.41	412.51	183.66	410.87	186.37	412.52	183.67	410.95	186.35	412.69	183.51
475	1	13	409.60	185.61	411.60	183.01	409.75	185.76	411.49	182.99	409.79	185.61	411.62	182.83
476	1	13	408.73	184.92	410.60	182.28	408.63	185.17	410.47	182.21	408.78	184.94	410.69	182.19
477	1	13	407.83	184.36	409.56	181.56	407.41	184.24	409.39	181.60	407.74	184.26	409.64	181.43
478	1	13	406.87	183.84	408.48	180.91	406.59	183.46	408.34	180.94	406.83	183.70	408.69	180.78
479	1	13	405.69	183.16	407.42	180.32	405.75	183.12	407.31	180.19	405.79	183.04	407.55	180.09
480	1	13	404.52	182.35	406.38	179.67	404.49	182.49	406.24	179.57	404.68	182.31	406.45	179.49
481	1	13	403.59	181.73	405.53	179.04	403.44	181.78	405.53	179.09	403.57	181.57	405.56	178.86
482	1	13	402.56	181.04	404.63	178.30	402.55	181.30	404.60	178.24	402.71	180.99	404.80	178.23
483	1	13	401.38	180.21	403.62	177.44	401.20	179.99	403.59	177.50	401.71	180.30	403.84	177.44
484	1	13	400.45	179.46	402.71	176.69	400.69	179.46	402.57	176.78	400.64	179.55	402.81	176.64
485	1	14	498.13	214.72	497.04	217.48	498.23	214.79	496.93	217.42	498.19	214.75	496.95	217.73
486	1	14	499.35	215.20	498.07	217.95	499.16	215.16	497.89	217.96	499.41	215.22	498.14	218.27
487	1	14	500.48	215.76	499.18	218.48	500.20	215.55	499.01	218.51	500.43	215.62	499.17	218.72
488	1	14	501.42	216.19	500.31	218.95	501.69	216.32	500.16	218.98	501.51	216.02	500.26	219.19
489	1	14	502.72	216.70	501.44	219.47	502.68	216.83	501.25	219.65	502.74	216.51	501.42	219.66
490	1	14	504.01	217.28	502.55	220.07	503.67	217.33	502.37	220.11	503.97	217.10	502.63	220.11
491	1	14	504.98	217.75	503.71	220.61	504.78	217.76	503.38	220.70	505.18	217.70	503.73	220.63
492	1	14	506.22	218.32	504.83	221.13	505.93	218.34	504.47	221.20	506.18	218.18	504.91	221.17
493	1	14	507.43	219.08	505.92	221.67	506.99	219.03	505.63	221.67	507.30	218.68	506.08	221.62
494	1	14	508.27	219.52	507.11	222.23	507.99	219.53	506.73	222.26	508.32	219.09	506.93	222.01
495	1	14	509.34	219.92	508.17	222.71	508.86	219.83	507.91	222.75	509.55	219.59	507.92	222.64
