			O1				O2				O3			
258	1	8	950.86	401.78	945.77	402.33	951.42	399.33	944.61	400.36	951.18	398.91	944.60	400.24
259	1	8	951.25	405.99	946.49	407.25	952.09	403.66	945.73	405.18	953.76	404.02	945.16	405.08
260	1	8	953.20	409.16	947.81	411.97	953.46	407.43	946.31	410.16	953.62	405.54	946.18	409.68
261	1	8	954.88	412.06	951.66	415.19	953.82	407.95	949.16	414.19	955.27	408.29	948.13	414.23
262	1	8	957.89	415.57	954.68	419.11	957.05	414.05	952.69	417.41	957.89	411.66	951.12	418.20
263	1	8	962.67	418.98	958.64	422.15	960.24	415.24	955.92	420.95	960.53	414.83	955.27	420.90
264	1	8	964.82	422.85	962.25	425.69	963.67	420.37	959.39	424.49	964.44	419.34	959.07	423.97
265	1	8	968.39	425.51	966.10	428.81	965.61	421.73	962.31	428.33	967.05	422.17	961.65	428.14
266	1	8	971.97	427.61	970.42	431.36	968.83	424.92	966.82	430.22	968.27	423.14	965.59	431.11
267	1	8	976.19	429.69	974.97	433.41	973.12	427.26	971.31	432.48	973.03	426.24	970.32	432.66
268	1	8	980.54	430.98	979.57	435.38	978.05	428.69	975.87	434.46	976.81	428.58	974.89	434.72
269	1	9	635.05	357.10	637.84	353.08	633.76	356.58	636.49	352.14	634.00	358.97	637.81	352.80
270	1	9	637.92	359.55	641.07	356.84	636.40	359.09	640.42	355.09	636.60	361.40	641.33	355.49
271	1	9	639.48	362.59	642.77	361.43	638.01	361.11	642.77	359.40	637.96	362.51	643.74	359.74
272	1	9	641.27	367.17	644.43	366.10	640.46	366.03	644.79	363.97	638.84	366.10	645.67	364.20
273	1	9	643.14	372.17	646.46	370.60	641.78	369.82	646.84	368.51	641.79	372.45	647.43	368.85
274	1	9	645.89	377.15	648.86	374.99	644.44	375.86	648.56	373.15	644.80	376.89	649.75	373.25
275	1	9	647.67	379.89	650.60	379.57	645.83	378.48	651.08	377.29	646.65	379.71	652.33	377.50
276	1	9	648.47	385.15	651.79	384.39	647.09	383.49	651.37	382.31	647.31	383.51	653.62	382.27
277	1	9	650.21	390.33	652.99	389.24	648.35	387.83	652.41	387.12	648.92	388.87	654.30	387.18
278	1	9	652.32	394.49	655.17	392.58	650.97	393.74	654.78	391.32	652.42	395.15	656.86	391.40
279	1	10	651.29	841.30	652.33	832.44	649.97	842.38	652.67	831.96	650.74	841.31	651.86	832.42
280	1	10	655.95	841.96	657.32	833.05	654.18	843.09	655.66	832.52	654.25	841.76	656.79	832.84
281	1	10	661.21	843.08	662.26	833.54	660.02	844.31	660.65	832.10	659.87	843.27	661.64	832.78
282	1	10	665.16	843.71	667.18	834.34	663.94	845.14	665.60	832.87	665.99	843.01	665.87	833.73
283	1	10	670.78	844.80	671.24	834.61	669.91	846.05	670.52	833.54	669.20	843.41	669.77	833.73
284	1	10	674.85	844.81	676.19	835.12	674.16	846.14	675.49	833.89	672.68	844.36	674.70	833.99
285	1	10	677.78	845.39	681.00	836.23	675.16	846.26	680.25	835.33	674.02	844.63	679.40	835.56
286	1	10	681.23	847.12	685.75	837.86	679.50	847.58	684.88	837.22	678.78	846.59	684.05	837.30
287	1	10	685.54	849.40	690.16	840.26	684.11	850.25	689.45	839.19	684.42	850.77	688.47	839.62
288	1	10	689.19	851.14	694.58	842.66	688.34	852.13	693.89	841.55	687.48	851.89	692.92	841.61
289	1	10	693.11	853.10	698.33	845.76	691.57	854.33	697.98	844.49	693.42	854.80	697.44	843.66
290	1	10	698.16	856.59	702.57	848.43	697.49	856.93	702.03	847.32	696.08	855.32	701.44	846.59
291	1	10	704.80	859.75	707.02	850.81	703.67	860.57	706.44	849.58	702.19	858.02	705.79	848.82
292	2	1	501.98	88.04	502.41	79.85	502.78	88.33	502.25	79.75	501.66	88.11	502.49	80.18
293	2	1	497.46	88.28	498.88	79.22	498.12	88.34	499.89	79.14	498.29	88.20	497.73	79.25
294	2	1	493.30	87.59	495.68	78.08	492.31	87.53	494.96	78.09	493.23	87.39	495.29	79.00
295	2	1	489.65	87.20	490.78	76.87	489.07	87.14	490.07	76.95	489.45	86.94	491.47	78.61
296	2	1	485.01	86.73	485.77	76.74	482.22	86.64	485.09	76.41	484.29	87.06	487.25	77.34
297	2	1	478.80	85.58	480.94	75.86	478.83	85.42	480.23	75.77	480.88	85.79	482.52	75.82
298	2	1	473.74	84.17	476.05	74.92	474.63	84.32	476.29	75.39	475.67	85.52	477.72	75.24
299	2	1	471.77	83.95	471.08	74.44	470.76	84.39	471.35	74.15	473.73	84.84	473.08	74.39
300	2	1	467.30	84.88	466.03	74.83	466.82	84.67	466.43	73.52	468.78	84.99	468.24	74.18
301	2	1	462.70	85.70	461.09	75.56	462.98	85.48	461.49	74.21	464.49	85.13	463.30	74.25
302	2	1	458.10	86.10	456.22	76.47	458.49	86.03	456.61	74.87	461.94	85.64	458.65	75.51
303	2	1	453.26	87.10	451.31	77.68	453.94	86.50	451.78	76.02	455.38	86.53	453.76	75.82
304	2	1	447.59	87.79	446.46	78.86	450.01	87.28	446.93	77.41	449.39	87.06	449.00	76.89
305	2	1	441.62	88.08	441.56	79.23	442.23	88.49	441.98	77.84	446.01	88.28	444.17	77.78
306	2	2	515.26	151.04	507.30	147.96	514.69	151.03	505.93	148.46	514.81	152.74	506.66	149.92
307	2	2	514.25	155.34	505.49	152.62	513.14	155.75	504.79	152.76	512.72	157.16	505.11	153.62
308	2	2	511.80	160.91	503.75	156.71	512.13	159.57	503.30	155.42	511.47	160.28	504.00	155.80
309	2	2	509.42	165.78	501.94	160.31	510.36	163.96	500.74	159.70	509.83	164.28	500.71	159.52
310	2	2	506.38	169.99	498.77	164.12	506.21	169.62	498.94	162.63	505.59	170.58	498.18	163.79
311	2	2	503.77	172.82	497.31	165.47	502.73	173.71	495.86	165.93	502.55	173.91	495.64	166.20
312	2	2	499.97	176.39	493.62	168.86	499.51	176.08	492.42	168.92	499.53	177.12	491.96	169.41
313	2	2	496.61	179.47	490.03	172.37	496.14	179.44	489.59	171.63	495.23	180.31	488.53	172.90
314	2	2	492.73	183.35	486.23	175.61	493.00	182.12	485.58	174.59	491.89	182.89	486.17	175.31
315	2	2	489.83	186.29	482.57	178.95	489.74	185.50	482.18	178.24	490.41	184.62	482.17	178.10
316	2	2	486.78	190.11	479.44	182.12	486.42	189.45	478.73	181.90	486.39	189.60	478.65	181.50
317	2	2	482.54	193.31	476.04	185.78	482.78	192.39	475.35	185.55	483.41	192.18	475.47	185.15
318	2	2	481.09	194.74	472.74	189.39	480.62	194.73	471.95	189.30	480.37	196.21	472.38	188.86
319	2	2	478.74	198.19	470.50	193.88	478.74	197.80	469.30	193.52	479.04	197.30	470.02	193.22
320	2	2	476.62	201.71	468.58	198.57	477.39	201.37	467.52	198.20	477.58	199.86	468.26	197.77
321	2	2	474.42	206.65	467.03	203.28	474.77	205.89	466.55	203.06	475.65	204.65	467.07	202.55
322	2	2	472.54	211.16	465.24	207.92	473.28	211.36	464.03	207.27	472.92	211.16	464.79	206.89
323	2	2	470.33	216.13	462.85	212.27	470.88	216.16	461.98	211.88	471.00	214.61	462.25	211.18
324	2	2	468.67	219.83	460.95	216.96	468.96	219.26	460.18	216.53	468.96	218.93	460.27	215.68
325	2	2	467.47	223.49	459.45	221.65	468.25	223.52	458.62	221.23	467.45	224.83	459.16	220.53
326	2	2	466.19	228.38	458.36	226.63	467.57	228.27	456.73	225.84	466.42	227.18	457.65	225.29
327	2	2	465.37	233.26	457.31	231.41	466.80	233.14	456.06	230.71	465.43	229.72	456.57	230.05
328	2	2	464.07	239.15	455.64	236.15	464.62	240.51	454.48	235.52	464.43	238.17	455.53	234.85
329	2	2	461.86	245.66	453.51	240.72	461.62	245.57	452.85	240.18	461.42	244.52	453.27	239.28
330	2	2	457.15	251.54	450.18	244.32	456.33	251.64	449.86	244.12	457.92	250.74	450.63	243.41
331	2	2	452.01	255.62	446.52	247.74	451.94	255.16	446.29	246.93	454.67	253.70	446.69	246.39
332	2	2	448.11	258.18	442.65	250.84	447.45	257.66	442.57	250.26	448.74	258.12	442.85	249.34
333	2	2	444.31	260.78	439.04	253.67	444.77	260.27	438.69	253.45	444.91	260.88	439.13	252.66
334	2	2	440.32	263.45	435.08	256.59	440.44	263.39	434.77	256.46	441.22	263.25	435.32	255.72
335	2	2	437.22	266.10	431.07	259.53	436.45	267.17	430.60	259.29	437.86	265.69	431.26	258.65
336	2	2	432.91	270.08	427.32	262.82	432.87	269.99	426.61	262.32	433.49	269.68	427.09	261.30
337	2	2	429.20	273.15	423.39	266.05	429.11	273.26	422.78	265.44	429.23	273.19	423.39	264.41
338	2	2	425.81	276.10	419.71	269.28	425.69	276.49	418.88	268.51	426.47	275.23	419.46	267.48
339	2	2	421.51	279.60	415.93	272.69	422.30	279.12	415.35	272.17	423.10	278.09	416.18	270.62
340	2	2	418.69	282.43	412.31	276.09	418.33	283.17	411.42	275.16	418.57	282.62	412.52	274.00
341	2	2	413.34	286.80	408.48	279.29	413.53	285.96	408.03	278.75	416.60	284.08	408.77	277.01
342	2	2	409.71	289.02	405.77	280.63	408.43	289.32	405.15	280.68	409.31	288.58	404.94	279.99
343	2	2	406.00	290.39	401.36	282.91	406.62	289.91	400.70	282.94	404.68	290.13	400.45	281.95
344	2	2	401.91	292.96	397.16	285.53	400.50	294.35	396.36	285.46	400.28	293.17	396.21	284.62
345	2	2	395.27	295.54	392.80	288.00	395.34	295.29	392.51	288.49	396.42	295.43	391.65	286.57
346	2	2	391.92	297.24	388.39	290.04	391.78	296.69	387.96	290.57	392.86	296.89	387.58	289.30
347	2	2	389.00	298.22	384.44	293.15	388.24	298.64	383.65	293.16	389.44	298.77	383.46	292.06
348	2	2	384.40	302.35	380.10	295.47	384.05	301.96	380.30	295.24	384.46	302.53	379.90	294.60
349	2	2	378.63	304.79	375.89	298.14	379.17	304.66	375.71	297.05	379.79	304.60	375.23	296.15
350	2	2	374.97	305.95	372.64	299.61	374.23	306.34	371.28	299.36	374.36	306.37	371.27	298.10
351	2	2	370.26	308.34	367.85	300.70	370.07	309.09	366.97	300.85	369.82	309.31	366.84	300.11
352	2	2	366.13	309.76	362.97	302.02	366.52	309.75	362.11	301.64	366.55	310.59	363.01	301.05
353	2	2	363.30	311.23	358.61	304.41	363.29	311.32	357.89	304.18	365.79	310.94	358.64	303.09
354	2	2	360.72	313.24	354.81	307.61	360.44	312.96	354.30	307.62	362.25	313.91	355.22	306.70
355	2	2	357.71	316.68	351.27	311.18	357.02	317.34	350.80	311.28	358.51	318.02	352.02	310.47
356	2	2	355.05	319.82	348.09	314.96	354.43	320.43	347.98	315.15	355.32	321.01	348.45	313.82
357	2	2	351.25	325.24	345.19	319.07	351.51	324.11	344.99	319.15	352.29	323.82	345.16	317.48
358	2	2	347.20	328.75	341.73	322.61	346.22	328.73	341.16	322.22	348.26	327.60	342.21	321.42
359	2	2	344.42	331.54	337.99	325.99	343.53	332.05	337.28	325.38	345.25	330.81	338.65	324.88
360	2	2	340.23	335.58	334.53	329.46	340.21	334.96	333.88	329.09	341.58	334.05	335.15	328.30
361	2	2	336.78	339.34	330.77	332.76	336.16	338.95	330.06	332.09	337.96	338.10	331.90	332.05
362	2	2	333.72	342.40	327.12	336.28	332.65	342.20	326.57	335.66	334.51	341.64	327.95	334.93
363	2	2	330.13	346.02	323.58	339.73	329.36	345.71	323.16	339.29	330.46	345.84	324.31	338.30
364	2	2	325.51	349.95	319.93	343.12	325.55	349.11	319.47	342.75	326.25	349.37	320.83	341.76
365	2	2	321.21	353.49	316.35	346.55	321.42	352.74	315.82	346.08	321.72	353.04	317.39	345.16
366	2	2	317.54	356.57	312.34	349.58	317.07	356.46	311.83	349.02	317.99	355.86	313.85	348.35
367	2	2	311.32	359.95	308.11	352.15	310.60	359.61	307.43	351.34	314.15	358.11	309.88	351.37
368	2	2	306.50	362.18	303.56	354.03	306.72	361.22	302.92	353.47	308.18	360.86	305.51	353.59
369	2	2	303.97	362.94	299.18	356.48	302.31	363.68	298.71	356.19	304.80	362.87	300.94	355.21
370	2	2	300.38	365.86	295.35	359.73	300.35	365.07	294.59	358.66	301.99	364.95	297.11	357.74
371	2	2	296.73	369.36	291.15	362.30	296.48	369.43	290.39	361.44	298.30	367.95	292.83	360.25
372	2	2	292.42	372.76	287.12	365.36	292.46	371.99	286.90	365.01	294.21	370.81	288.74	362.95
373	2	2	286.89	376.01	283.08	368.08	286.35	375.79	283.02	368.08	288.78	374.81	284.68	365.85
374	2	2	283.29	378.45	279.02	370.85	282.43	377.84	278.68	370.51	285.53	376.40	280.81	368.68
375	2	2	277.48	380.44	274.56	373.14	276.77	379.89	274.06	372.49	280.37	379.28	277.25	372.03
376	2	2	272.54	381.94	269.68	374.47	272.20	381.70	269.72	374.85	275.19	381.49	272.71	373.61
377	2	2	265.66	383.09	265.29	375.33	266.32	383.02	266.76	374.84	269.84	382.65	268.23	375.18
378	2	2	261.77	383.01	262.34	375.42	261.47	382.76	261.80	374.57	263.02	382.83	263.48	375.54
379	2	2	257.80	383.08	257.42	374.94	257.19	382.81	256.83	374.37	258.29	382.88	258.56	375.21
380	2	2	253.60	383.50	252.43	375.13	251.97	383.72	251.82	374.87	254.99	382.67	253.60	375.06
381	2	2	247.53	383.79	247.37	375.81	246.10	383.93	246.87	374.84	248.79	383.86	248.67	375.37
382	2	2	242.44	383.82	242.52	375.84	241.88	383.25	241.84	374.62	245.24	383.56	243.79	375.26
383	2	2	236.59	383.47	237.42	375.56	236.98	383.23	237.93	373.85	237.79	383.20	239.00	374.83
384	2	2	232.50	383.23	232.50	375.21	233.17	382.34	232.98	373.39	233.68	382.25	234.22	374.09
385	2	2	227.19	383.26	227.43	375.24	227.70	382.76	228.07	374.21	230.77	382.84	229.23	374.16
386	2	2	222.59	383.24	222.46	374.98	223.21	382.39	223.15	374.12	226.32	382.76	224.28	374.49
387	2	2	216.14	382.89	217.95	374.55	217.49	382.10	218.16	374.39	217.76	383.27	219.50	373.82
388	2	2	212.78	382.27	213.07	374.13	213.58	381.85	213.15	373.90	215.42	382.34	214.59	373.34
389	2	2	207.56	381.87	208.04	373.99	207.17	381.78	208.11	373.66	208.87	382.29	209.64	373.14
390	2	2	203.19	381.85	203.05	373.85	203.76	381.94	203.18	372.99	205.10	382.26	204.75	373.12
391	2	2	198.31	382.14	198.01	373.78	200.00	382.39	198.20	373.28	200.01	382.71	199.81	372.56
392	2	2	194.82	382.66	193.18	374.39	195.91	383.15	193.38	374.47	195.85	382.51	194.88	372.89
393	2	2	189.48	383.57	188.23	375.25	189.12	383.69	188.49	375.57	191.92	383.43	190.15	374.10
394	2	2	185.66	384.25	183.39	376.75	185.24	384.40	183.96	376.98	187.78	383.83	185.36	375.11
395	2	2	180.15	385.53	178.59	377.46	180.18	385.10	179.14	377.77	182.94	385.60	180.96	377.12
396	2	2	176.31	386.51	173.82	379.03	175.87	386.78	174.39	379.08	177.47	386.41	176.18	378.31
397	2	2	171.82	387.87	169.10	380.88	171.96	387.92	169.47	379.88	173.94	387.90	171.26	379.00
398	2	2	167.67	389.42	164.60	382.97	168.07	389.81	164.91	382.05	170.39	389.17	167.02	381.43
399	2	2	161.98	391.51	159.96	384.63	162.26	391.82	160.46	384.22	164.35	391.88	162.56	383.51
400	2	2	155.79	393.15	155.05	385.93	156.40	393.20	155.62	385.27	156.87	393.06	157.78	384.65
401	2	2	149.31	393.44	150.21	384.76	150.67	393.71	150.76	384.38	151.04	392.98	152.91	385.24
402	2	2	143.18	391.55	145.36	384.25	143.53	391.47	145.86	383.68	145.59	392.74	148.05	384.29
403	2	2	139.00	390.25	140.35	383.76	139.62	390.32	140.90	383.80	143.10	391.98	143.27	383.36
404	2	2	135.52	389.61	135.43	383.00	136.55	389.17	136.19	382.34	138.37	390.53	138.35	383.08
405	2	2	130.38	389.90	130.38	383.20	131.68	389.86	131.25	382.26	132.17	390.90	133.63	382.09
406	2	2	124.47	389.94	125.52	382.65	126.49	389.82	126.20	382.34	127.57	389.81	128.74	382.06
407	2	2	120.62	389.77	120.62	381.81	119.62	390.12	121.28	382.11	123.61	390.39	123.91	381.13
408	2	2	114.76	389.08	115.66	381.58	115.21	388.57	116.29	381.44	119.43	389.90	119.09	380.60
409	2	2	110.06	388.47	110.57	381.39	110.14	387.70	111.61	380.00	110.96	388.06	114.18	380.10
410	2	2	104.73	387.37	106.74	380.95	104.36	386.99	106.61	379.00	107.66	387.23	109.41	378.91
411	2	2	99.96	385.74	101.96	379.38	100.54	385.62	102.05	377.55	103.12	386.45	104.52	378.53
412	2	3	667.58	101.34	665.33	112.75	668.52	100.09	668.39	112.36	670.02	99.38	666.03	112.52
413	2	3	664.75	100.42	660.49	111.54	667.74	99.96	663.45	112.43	665.58	98.28	661.15	111.63
414	2	3	661.27	97.74	656.11	109.39	663.71	98.71	659.08	110.23	664.85	97.87	656.99	109.54
415	2	3	654.19	96.47	651.43	107.66	657.33	96.05	654.50	108.13	655.72	94.54	652.21	108.22
416	2	3	651.30	95.91	646.60	106.68	652.55	95.64	649.53	107.51	651.93	94.26	647.34	107.29
417	2	3	644.89	94.18	643.36	105.61	648.20	94.47	644.84	105.89	646.92	92.54	642.51	106.22
418	2	3	640.74	93.22	638.37	105.11	642.19	92.72	639.95	104.93	642.65	91.23	637.83	104.74
419	2	3	638.51	92.74	633.88	103.04	638.61	92.54	635.02	104.29	640.98	90.81	633.23	102.94
420	2	3	632.26	90.79	629.52	100.70	634.42	90.74	630.62	101.80	630.77	87.38	628.59	101.76
421	2	3	625.05	89.07	624.52	100.54	628.08	88.44	625.76	101.16	626.99	86.47	623.66	101.00
422	2	3	621.41	88.78	619.54	100.09	622.29	87.79	620.79	100.00	621.43	85.05	619.04	99.35
423	2	3	615.52	87.69	614.64	99.20	617.12	87.37	615.96	98.97	613.12	84.48	614.59	98.93
424	2	3	611.51	87.38	609.68	98.34	613.43	86.97	610.95	98.32	611.50	84.39	610.58	98.83
425	2	3	605.95	86.05	604.67	98.31	606.77	85.69	606.52	98.27	607.06	84.08	605.62	98.72
426	2	3	601.76	85.56	599.72	98.00	604.23	85.49	601.56	98.12	605.43	83.69	600.70	98.34
427	2	3	599.24	85.53	595.37	95.75	601.00	84.60	596.98	96.25	599.32	83.15	595.96	96.86
428	2	3	590.71	83.04	590.86	95.20	594.34	83.29	592.04	95.43	594.31	81.10	591.21	95.62
429	2	3	587.84	83.07	585.95	94.64	588.34	82.17	587.12	94.59	587.40	80.13	586.27	95.26
430	2	3	582.89	82.74	581.10	93.40	583.83	82.14	582.33	93.23	583.45	80.00	581.38	94.55
431	2	3	576.95	81.59	576.66	93.22	577.17	81.49	577.36	93.10	577.86	79.60	576.48	93.57
432	2	3	572.62	81.38	571.64	93.01	573.80	81.16	572.32	92.82	571.71	79.21	571.50	93.52
433	2	3	567.46	81.03	568.15	93.07	567.62	80.04	567.44	93.06	568.48	79.28	566.62	92.99
434	2	3	565.00	80.96	563.22	92.80	563.52	79.66	562.47	92.34	562.36	78.96	561.70	92.31
435	2	3	557.61	80.24	558.23	92.28	557.68	79.09	557.47	92.17	558.01	78.85	558.23	91.95
436	2	3	553.62	80.37	553.23	92.57	553.12	78.96	554.55	92.61	553.36	78.40	553.28	92.20
437	2	3	548.45	79.95	548.24	92.55	551.02	78.97	549.60	92.89	549.13	78.54	548.29	92.03
438	2	4	671.42	128.02	668.29	119.50	670.58	127.85	669.32	119.60	669.82	128.36	668.31	119.49
439	2	4	667.13	129.94	663.40	120.92	668.00	128.87	664.58	121.05	666.70	129.90	663.62	121.02
440	2	4	663.83	131.51	658.90	123.08	663.96	130.90	659.90	122.47	663.60	130.99	659.07	122.97
441	2	4	658.04	134.46	654.62	125.59	660.18	133.07	655.89	125.52	658.89	134.33	654.86	125.41
442	2	4	653.59	135.75	649.98	127.32	654.90	135.36	651.14	126.74	651.41	136.33	650.09	126.80
443	2	4	648.59	137.33	645.33	129.15	648.92	137.58	646.59	128.67	650.22	137.12	645.53	128.39
444	2	4	644.38	139.57	641.12	130.58	644.93	138.93	641.86	129.86	644.10	139.89	640.98	130.23
445	2	4	640.65	140.93	636.50	132.35	641.45	139.87	637.09	131.64	640.33	140.47	636.89	132.04
446	2	4	634.01	142.59	632.25	133.89	633.96	141.88	632.83	134.17	635.69	141.99	633.70	133.43
447	2	4	629.07	143.11	628.84	134.45	630.36	142.49	629.91	134.56	632.25	143.11	629.82	134.03
448	2	4	625.68	143.39	623.85	134.60	626.32	142.79	624.91	134.75	625.98	144.24	626.80	133.99
449	2	4	621.60	144.62	619.07	136.14	620.34	143.69	619.99	135.19	623.61	144.21	621.93	133.28
450	2	4	615.94	145.27	616.11	136.55	615.59	144.09	615.02	135.67	618.70	144.98	617.27	134.77
451	2	4	611.56	145.57	611.22	136.01	611.08	144.82	610.03	135.63	612.80	145.33	612.31	135.04
452	2	4	606.71	145.58	606.26	136.59	605.05	144.59	605.09	136.17	609.26	145.44	607.46	135.26
453	2	4	600.95	145.16	601.83	136.56	599.65	144.61	600.11	135.98	601.68	144.95	602.58	135.02
454	2	4	596.15	145.05	597.40	135.77	595.67	144.35	596.64	135.56	597.53	144.24	597.65	134.47
455	2	4	592.04	144.82	592.47	135.07	591.62	144.38	591.67	135.23	591.93	144.20	592.68	134.20
456	2	4	587.07	144.01	587.42	135.37	585.07	143.09	586.73	135.09	587.83	144.05	587.79	134.29
457	2	4	580.92	142.76	583.03	134.77	581.10	142.60	582.83	134.18	582.63	142.53	584.64	133.28
458	2	4	577.64	142.01	580.68	133.79	576.71	141.56	578.32	132.10	578.20	142.03	579.90	132.19
459	2	4	575.61	141.62	575.94	132.71	573.82	141.11	575.45	132.45	574.11	141.12	575.54	131.74
460	2	4	568.29	140.72	571.08	131.83	567.25	140.53	570.98	130.30	567.35	140.52	570.78	130.46
461	2	4	565.55	139.86	566.15	130.94	565.00	139.22	566.22	130.82	565.12	139.06	565.91	129.40
462	2	4	560.57	139.12	561.12	130.77	560.99	139.12	561.30	130.12	560.59	138.67	561.01	128.98
463	2	4	554.70	138.89	556.26	129.86	554.35	138.07	556.68	128.37	554.53	139.07	556.11	128.29
464	2	4	550.36	138.54	551.31	129.37	553.12	137.73	551.74	128.75	549.21	138.70	551.19	127.58
465	2	4	546.34	138.00	546.31	129.41	547.36	137.31	546.74	128.89	545.92	138.21	546.24	127.03
466	2	4	541.56	137.78	541.29	129.39	541.70	137.53	541.73	128.65	539.61	137.52	541.24	126.92
467	2	5	895.65	167.28	886.82	180.18	896.97	168.97	887.36	180.43	897.87	168.21	888.13	180.11
468	2	5	892.83	165.76	885.22	179.14	892.94	165.61	884.76	178.75	895.79	166.31	885.81	178.23
469	2	5	890.94	164.58	881.15	176.27	889.62	163.74	880.71	175.88	892.73	164.05	881.86	175.50
470	2	5	886.96	161.74	877.76	172.56	886.70	161.67	876.96	172.58	886.30	159.55	878.39	171.93
471	2	5	882.51	158.20	873.99	169.24	882.93	158.76	873.62	168.90	883.80	158.23	874.52	168.93
472	2	5	878.14	155.36	870.17	166.12	878.10	154.66	869.53	165.99	877.97	154.03	870.43	166.09
473	2	5	874.58	152.76	866.47	162.75	873.47	151.60	865.65	162.86	875.35	152.48	866.65	162.89
474	2	5	868.34	148.97	862.50	160.47	868.92	148.52	861.77	160.66	870.08	148.87	863.83	160.88
475	2	5	864.64	147.11	858.67	158.21	865.69	146.60	858.72	158.81	866.76	146.90	860.05	159.70
476	2	5	860.83	144.84	854.77	156.01	859.50	143.74	855.92	157.69	860.55	143.61	855.37	158.06
477	2	5	856.42	143.03	852.80	155.31	854.89	143.08	851.27	156.01	856.92	142.17	851.14	156.50
478	2	5	852.65	141.74	847.94	154.13	852.15	141.92	846.48	154.40	853.71	140.94	846.81	154.09
479	2	5	848.69	139.87	843.27	152.37	848.48	140.10	842.15	152.10	849.08	138.89	842.61	151.55
480	2	5	845.03	137.89	838.74	150.23	844.98	137.98	839.76	151.32	847.09	137.84	838.26	149.15
481	2	5	842.26	136.41	834.45	147.80	842.56	136.40	835.11	149.72	840.78	133.19	834.49	146.85
482	2	5	835.96	133.02	830.06	145.48	838.57	134.31	830.86	146.89	834.67	130.47	829.78	145.13
483	2	5	832.39	131.14	825.65	143.17	833.23	131.62	826.65	144.26	832.61	129.89	825.21	143.18
484	2	5	829.27	128.93	821.57	140.41	829.89	129.66	822.25	142.04	827.14	126.94	820.95	140.60
485	2	5	822.98	126.25	817.41	137.74	824.27	126.59	818.06	139.14	823.52	125.20	816.94	137.71
486	2	5	817.39	124.53	813.04	135.09	818.46	124.36	813.57	136.97	818.85	123.35	812.50	135.48
487	2	5	813.49	123.11	809.01	133.24	814.84	123.53	809.02	134.93	814.64	121.25	808.20	133.13
488	2	5	810.80	121.18	804.33	131.67	811.22	121.01	804.68	132.62	810.88	119.33	803.85	130.84
489	2	6	953.47	357.77	952.71	353.11	952.68	357.62	951.97	352.68	954.09	357.63	953.16	353.01
490	2	6	948.65	358.16	948.78	353.28	947.92	357.49	947.94	353.14	948.99	358.24	948.72	353.28
491	2	6	943.83	357.96	944.26	352.94	944.72	358.01	944.54	353.01	943.57	357.64	944.32	352.74
492	2	6	939.46	357.77	940.29	352.52	938.66	357.56	940.03	352.23	939.05	356.64	940.42	352.30
